Order ID,Created At,Customer ID,Customer Email,Product Title,Variant Title,Quantity,Unit Price,Total Discount,Total,Financial Status,Country,Sales Channel
#1448,2025-06-28 15:38:21,CUST-00673,laura.richter327@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.54,0.0,23.54,paid,GB,online_store
#1448,2025-06-28 15:38:21,CUST-00673,laura.richter327@example.com,Recycled Glass Vase,Smoke,2,42.21,0.0,84.42,paid,GB,online_store
#1144,2025-06-28 21:09:30,CUST-00199,liam.wolf301@example.com,Aurora Ceramic Mug,Black / 350ml,2,18.31,0.0,36.62,pending,US,online_store
#3478,2025-06-29 11:10:40,CUST-00454,ben.neumann392@example.com,Merino Wool Beanie,Oat,1,32.55,0.0,32.55,paid,US,online_store
#4430,2025-06-29 12:41:25,CUST-01560,felix.wagner701@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.46,0.0,18.46,paid,AT,pos
#2763,2025-06-29 13:05:33,CUST-00404,julia.schwarz698@example.com,Walnut Serving Board,Large,1,54.32,0.0,54.32,paid,DE,online_store
#2763,2025-06-29 13:05:33,CUST-00404,julia.schwarz698@example.com,Recycled Glass Vase,Amber,2,41.93,0.0,83.86,PAID,DE,online_store
#4378,2025-06-29 13:37:53,CUST-00654,luis.neumann213@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.82,0.0,23.82,refunded,US,online_store
#4378,2025-06-29 13:37:53,CUST-00654,luis.neumann213@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.79,0.0,23.79,refunded,US,online_store
#2023,2025-06-29 14:44:39,CUST-00145,luis.becker757@example.com,Merino Wool Beanie,Oat,1,32.68,0.0,32.68,paid,,instagram
#2023,2025-06-29 14:44:39,CUST-00145,luis.becker757@example.com,Aurora Ceramic Mug,White / 350ml,2,17.87,0.0,35.74,paid,US,instagram
#4335,2025-06-29 15:04:34,CUST-00216,paul.richter967@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.59,0.0,24.59,paid,US,instagram
#4335,2025-06-29 15:04:34,CUST-00216,paul.richter967@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.59,0.0,24.59,paid,US,instagram
#4001,2025-06-29 17:05:44,CUST-01310,liam.becker627@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.92,0.0,17.92,refunded,,instagram
#4001,2025-06-29 17:05:44,CUST-01310,liam.becker627@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.44,0.0,18.44,refunded,CH,instagram
#1003,2025-06-29 18:39:18,CUST-01069,julia.wagner310@example.com,Linen Throw Blanket,Rust,1,81.37,0.0,81.37,refunded,DE,online_store
#1739,2025-06-29 19:33:13,CUST-00176,clara.wagner449@example.com,Merino Wool Beanie,Oat,1,31.78,0.0,31.78,paid,AT,instagram
#1948,2025-06-29 19:51:23,CUST-01517,sofia.hoffmann290@example.com,Merino Wool Beanie,Black,1,31.69,4.73,26.96,pending,FR,instagram
#1353,2025-06-29 20:41:06,CUST-00925,nina.becker524@example.com,Merino Wool Beanie,Forest,1,32.47,0.0,32.47,paid,DE,online_store
#1353,2025-06-29 20:41:06,CUST-00925,nina.becker524@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.91,0.0,23.91,paid,DE,online_store
#1541,2025-06-30 07:08:51,CUST-01307,nina.klein827@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.4,0.0,23.4,PAID,FR,online_store
#1022,2025-06-30 08:01:12,CUST-00291,noah.wolf87@example.com,Organic Cotton Tote,Cream,1,15.31,0.0,15.31,paid,US,online_store
#1022,2025-06-30 08:01:12,CUST-00291,noah.wolf87@example.com,Linen Throw Blanket,Charcoal,1,79.84,0.0,79.84,paid,US,online_store
#2248,2025-06-30 11:56:15,CUST-01378,mia.schwarz326@example.com,Soy Wax Candle — Cedar,Single,1,23.68,0.0,23.68,paid,GB,online_store
#3605,2025-06-30 12:45:13,CUST-01368,marie.becker125@example.com,Recycled Glass Vase,Smoke,1,40.74,0.0,40.74,paid,AT,pos
#3605,2025-06-30 12:45:13,CUST-01368,marie.becker125@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.73,0.0,17.73,paid,AT,pos
#4354,2025-06-30 13:20:16,CUST-00631,tom.becker262@example.com,Recycled Glass Vase,Smoke,1,41.75,0.0,41.75,paid,FR,instagram
#4503,2025-06-30 15:46:02,CUST-00041,ben.krueger56@example.com,Botanical Print A3,Eucalyptus,1,27.46,0.0,27.46,paid,GB,online_store
#3895,2025-06-30 16:27:14,CUST-00046,liam.mueller949@example.com,Merino Wool Beanie,Black,1,31.77,0.0,31.77,paid,FR,online_store
#2646,2025-06-30 17:52:25,CUST-00815,tom.hartmann77@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.01,0.0,18.01,paid,FR,online_store
#3136,2025-06-30 20:45:41,CUST-00179,mia.koch935@example.com,Soy Wax Candle — Cedar,Single,1,23.36,0.0,23.36,paid,DE,instagram
#3874,2025-07-01 06:22:24,CUST-01396,clara.hartmann838@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.48,0.0,18.48,paid,DE,online_store
#3874,2025-07-01 06:22:24,CUST-01396,clara.hartmann838@example.com,Recycled Glass Vase,Amber,1,41.2,0.0,41.2,paid,DE,online_store
#3844,2025-07-01 10:40:56,CUST-00507,sofia.wagner730@example.com,Organic Cotton Tote,Navy,1,14.9,0.0,14.9,paid,NL,online_store
#3844,2025-07-01 10:40:56,CUST-00507,sofia.wagner730@example.com,Botanical Print A3,Eucalyptus,1,27.25,0.0,27.25,paid,NL,online_store
#3844,2025-07-01 10:40:56,CUST-00507,sofia.wagner730@example.com,Soy Wax Candle — Cedar,Single,1,23.48,0.0,23.48,paid,,online_store
#2924,2025-07-01 12:04:14,CUST-01307,nina.klein827@example.com,Recycled Glass Vase,Amber,1,42.65,6.26,36.39,paid,FR,online_store
#4340,2025-07-01 14:29:23,CUST-01436,tom.richter785@example.com,Aurora Ceramic Mug,Sage / 350ml,2,17.97,0.0,35.94,pending,GB,online_store
#4340,2025-07-01 14:29:23,CUST-01436,tom.richter785@example.com,Merino Wool Beanie,Oat,1,31.66,0.0,31.66,pending,GB,online_store
#2018,2025-07-01 15:31:52,CUST-00757,emma.hartmann266@example.com,Aurora Ceramic Mug,White / 350ml,1,18.42,0.0,18.42,paid,AT,online_store
#3223,2025-07-01 15:40:36,CUST-00565,paul.becker144@example.com,Merino Wool Beanie,Oat,2,31.83,10.58,53.08,paid,DE,online_store
#3583,2025-07-01 16:20:49,CUST-01441,tom.mueller392@example.com,Merino Wool Beanie,Oat,3,32.53,0.0,97.59,paid,GB,online_store
#1763,2025-07-01 17:50:07,CUST-01250,liam.wolf991@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.84,4.05,13.79,paid,DE,instagram
#1763,2025-07-01 17:50:07,CUST-01250,liam.wolf991@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.5,3.73,14.77,paid,DE,instagram
#2131,2025-07-02 11:10:57,CUST-01523,anna.koch363@example.com,Botanical Print A3,Eucalyptus,1,28.07,0.0,28.07,paid,CH,online_store
#4232,2025-07-02 12:02:38,CUST-01463,ben.hoffmann868@example.com,Organic Cotton Tote,Cream,1,15.18,0.0,15.18,paid,CH,online_store
#2209,2025-07-02 14:28:26,CUST-00671,luis.mueller801@example.com,Aurora Ceramic Mug,White / 350ml,1,17.55,0.0,17.55,paid,FR,online_store
#3971,2025-07-02 14:54:45,CUST-00846,felix.hoffmann34@example.com,Linen Throw Blanket,Charcoal,1,78.47,0.0,78.47,paid,US,instagram
#2782,2025-07-02 15:12:08,CUST-00803,anna.becker410@example.com,Merino Wool Beanie,Forest,1,32.05,0.0,32.05,paid,,online_store
#4052,2025-07-02 20:36:55,CUST-01442,anna.wagner639@example.com,Merino Wool Beanie,Oat,1,31.04,0.0,31.04,paid,DE,instagram
#4052,2025-07-02 20:36:55,CUST-01442,anna.wagner639@example.com,Soy Wax Candle — Cedar,Single,1,23.3,0.0,23.3,paid,DE,instagram
#2005,2025-07-02 21:57:38,CUST-01339,marie.mueller475@example.com,Recycled Glass Vase,Smoke,1,43.24,0.0,43.24,paid,FR,online_store
#3089,2025-07-03 05:02:28,CUST-01258,liam.weber653@example.com,Linen Throw Blanket,Charcoal,1,79.77,0.0,79.77,paid,US,online_store
#3862,2025-07-03 05:19:54,CUST-00167,nina.mueller689@example.com,Aurora Ceramic Mug,White / 350ml,1,17.85,0.0,17.85,paid,NL,draft_order
#3862,2025-07-03 05:19:54,CUST-00167,nina.mueller689@example.com,Soy Wax Candle — Cedar,Single,1,24.1,0.0,24.1,paid,NL,draft_order
#3795,2025-07-03 05:56:28,CUST-00912,julia.richter930@example.com,Aurora Ceramic Mug,White / 350ml,1,17.84,3.97,13.87,paid,DE,online_store
#1488,2025-07-03 10:37:19,CUST-01331,sofia.hartmann286@example.com,Linen Throw Blanket,Natural,1,77.36,0.0,77.36,PAID,DE,online_store
#1488,2025-07-03 10:37:19,CUST-01331,sofia.hartmann286@example.com,Botanical Print A3,Fern,1,28.01,0.0,28.01,paid,DE,online_store
#3309,2025-07-03 10:53:57,CUST-00500,nina.koch232@example.com,Linen Throw Blanket,Natural,1,77.87,0.0,77.87,paid,DE,online_store
#2756,2025-07-03 13:16:50,CUST-00500,nina.koch232@example.com,Recycled Glass Vase,Smoke,1,42.42,0.0,42.42,refunded,DE,online_store
#2756,2025-07-03 13:16:50,CUST-00500,nina.koch232@example.com,Stoneware Dinner Plate Set,Set of 6,2,95.77,0.0,191.54,refunded,DE,online_store
#3568,2025-07-03 15:48:12,CUST-00014,laura.richter656@example.com,Organic Cotton Tote,Navy,1,15.19,0.0,15.19,paid,GB,online_store
#3568,2025-07-03 15:48:12,CUST-00014,laura.richter656@example.com,Recycled Glass Vase,Amber,1,42.37,0.0,42.37,paid,GB,online_store
#3568,2025-07-03 15:48:12,CUST-00014,laura.richter656@example.com,Botanical Print A3,Fern,1,27.61,0.0,27.61,paid,,online_store
#2519,2025-07-03 17:21:27,CUST-00010,jonas.klein876@example.com,Botanical Print A3,Eucalyptus,1,27.98,0.0,27.98,paid,DE,online_store
#2519,2025-07-03 17:21:27,CUST-00010,jonas.klein876@example.com,Linen Throw Blanket,Charcoal,1,79.48,0.0,79.48,paid,DE,online_store
#4059,2025-07-03 17:48:30,CUST-01545,emma.wolf672@example.com,Organic Cotton Tote,Cream,1,14.65,0.0,14.65,paid,GB,online_store
#3864,2025-07-04 10:17:18,CUST-01619,laura.hoffmann87@example.com,Merino Wool Beanie,Forest,1,31.79,4.8,26.99,paid,DE,instagram
#3999,2025-07-04 11:24:27,CUST-01384,ben.wagner613@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.86,0.0,17.86,paid,DE,pos
#3999,2025-07-04 11:24:27,CUST-01384,ben.wagner613@example.com,Organic Cotton Tote,Cream,1,14.99,0.0,14.99,paid,DE,pos
#3999,2025-07-04 11:24:27,CUST-01384,ben.wagner613@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.86,0.0,17.86,paid,DE,pos
#3044,2025-07-04 13:58:40,CUST-00454,ben.neumann392@example.com,Linen Throw Blanket,Charcoal,1,77.34,0.0,77.34,paid,US,instagram
#1178,2025-07-04 15:17:23,CUST-00152,mia.schmidt831@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.99,0.0,23.99,paid,GB,online_store
#1178,2025-07-04 15:17:23,CUST-00152,mia.schmidt831@example.com,Walnut Serving Board,Small,1,52.54,0.0,52.54,paid,GB,online_store
#1211,2025-07-04 15:27:44,CUST-00674,emma.richter484@example.com,Soy Wax Candle — Cedar,Single,1,23.91,0.0,23.91,paid,US,online_store
#1684,2025-07-04 17:34:13,CUST-01352,luis.klein377@example.com,Organic Cotton Tote,Navy,1,15.13,0.0,15.13,paid,FR,pos
#1684,2025-07-04 17:34:13,CUST-01352,luis.klein377@example.com,Recycled Glass Vase,Amber,1,42.24,0.0,42.24,paid,FR,pos
#1913,2025-07-04 17:44:12,CUST-00156,erik.schmidt758@example.com,Aurora Ceramic Mug,White / 350ml,1,18.47,0.0,18.47,paid,DE,online_store
#1913,2025-07-04 17:44:12,CUST-00156,erik.schmidt758@example.com,Aurora Ceramic Mug,White / 350ml,1,18.47,0.0,18.47,paid,DE,online_store
#2425,2025-07-04 19:52:43,CUST-01097,tom.wagner685@example.com,Aurora Ceramic Mug,White / 350ml,2,18.38,0.0,36.76,paid,DE,draft_order
#3235,2025-07-05 05:38:51,CUST-00538,jonas.richter733@example.com,Brass Pour-Over Stand,Standard,1,66.56,0.0,66.56,paid,US,online_store
#1133,2025-07-05 09:35:38,CUST-01392,felix.hartmann682@example.com,Merino Wool Beanie,Black,1,32.58,0.0,32.58,paid,AT,instagram
#2167,2025-07-05 11:39:03,CUST-00215,luis.neumann936@example.com,Brass Pour-Over Stand,Standard,1,67.54,0.0,67.54,paid,DE,online_store
#3885,2025-07-05 12:40:43,CUST-01118,felix.krueger842@example.com,Aurora Ceramic Mug,White / 350ml,1,17.72,2.98,14.74,paid,AT,online_store
#3885,2025-07-05 12:40:43,CUST-01118,felix.krueger842@example.com,Organic Cotton Tote,Cream,1,15.3,1.76,13.54,paid,AT,online_store
#4187,2025-07-05 12:52:43,CUST-00046,liam.mueller949@example.com,Walnut Serving Board,Small,1,53.73,0.0,53.73,paid,FR,online_store
#3192,2025-07-05 13:24:16,CUST-00495,luis.braun543@example.com,Aurora Ceramic Mug,White / 350ml,2,17.7,0.0,35.4,paid,FR,pos
#3296,2025-07-05 14:15:00,CUST-01343,erik.hoffmann83@example.com,Recycled Glass Vase,Smoke,1,42.79,0.0,42.79,paid,GB,instagram
#3296,2025-07-05 14:15:00,CUST-01343,erik.hoffmann83@example.com,Botanical Print A3,Fern,1,27.24,0.0,27.24,paid,GB,instagram
#3597,2025-07-05 14:20:53,CUST-00804,clara.schwarz490@example.com,Organic Cotton Tote,Navy,1,15.37,0.0,15.37,pending,FR,pos
#3597,2025-07-05 14:20:53,CUST-00804,clara.schwarz490@example.com,Recycled Glass Vase,Smoke,1,42.04,0.0,42.04,pending,FR,pos
#3597,2025-07-05 14:20:53,CUST-00804,clara.schwarz490@example.com,Organic Cotton Tote,Navy,1,15.37,0.0,15.37,pending,FR,pos
#4518,2025-07-05 16:36:53,CUST-01517,sofia.hoffmann290@example.com,Soy Wax Candle — Cedar,Single,1,23.29,0.0,23.29,paid,FR,instagram
#1385,2025-07-06 13:34:01,CUST-00988,julia.wolf308@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.34,0.0,18.34,paid,DE,online_store
#1385,2025-07-06 13:34:01,CUST-00988,julia.wolf308@example.com,Linen Throw Blanket,Rust,1,77.69,0.0,77.69,paid,DE,online_store
#1385,2025-07-06 13:34:01,CUST-00988,julia.wolf308@example.com,Soy Wax Candle — Cedar,Single,1,24.07,0.0,24.07,paid,DE,online_store
#4291,2025-07-06 14:20:51,CUST-01125,emma.richter228@example.com,Botanical Print A3,Fern,1,27.46,4.88,22.58,paid,FR,online_store
#4291,2025-07-06 14:20:51,CUST-01125,emma.richter228@example.com,Recycled Glass Vase,Smoke,1,42.59,6.88,35.71,paid,FR,online_store
#3942,2025-07-06 14:49:04,CUST-00522,laura.fischer573@example.com,Brass Pour-Over Stand,Standard,1,68.49,16.3,52.19,paid,AT,online_store
#3942,2025-07-06 14:49:04,CUST-00522,laura.fischer573@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.42,3.52,20.9,paid,AT,online_store
#3582,2025-07-06 15:45:44,CUST-01376,erik.hoffmann228@example.com,Aurora Ceramic Mug,White / 350ml,1,17.75,0.0,17.75,paid,,online_store
#4116,2025-07-06 16:57:30,CUST-00902,felix.wagner523@example.com,Walnut Serving Board,Large,2,54.43,0.0,108.86,paid,DE,online_store
#4116,2025-07-06 16:57:30,CUST-00902,felix.wagner523@example.com,Walnut Serving Board,Large,2,54.43,0.0,108.86,paid,DE,online_store
#3646,2025-07-06 19:43:35,CUST-01532,tom.wagner946@example.com,Merino Wool Beanie,Black,1,31.56,0.0,31.56,paid,GB,online_store
#3519,2025-07-07 10:41:27,CUST-00165,erik.schmidt753@example.com,Linen Throw Blanket,Natural,1,80.38,0.0,80.38,paid,DE,online_store
#3519,2025-07-07 10:41:27,CUST-00165,erik.schmidt753@example.com,Organic Cotton Tote,Navy,1,15.03,0.0,15.03,paid,DE,online_store
#3444,2025-07-07 15:32:06,CUST-01250,liam.wolf991@example.com,Soy Wax Candle — Cedar,Single,1,24.14,4.4,19.74,paid,DE,pos
#1940,2025-07-07 15:34:01,CUST-01441,tom.mueller392@example.com,Merino Wool Beanie,Oat,2,31.9,0.0,63.8,paid,GB,online_store
#1940,2025-07-07 15:34:01,CUST-01441,tom.mueller392@example.com,Aurora Ceramic Mug,White / 350ml,2,18.2,0.0,36.4,PAID,GB,online_store
#1420,2025-07-07 17:56:12,CUST-00840,max.wagner666@example.com,Merino Wool Beanie,Forest,1,31.43,0.0,31.43,paid,CH,online_store
#3532,2025-07-07 19:31:18,CUST-00112,tom.mueller306@example.com,Botanical Print A3,Olive,1,27.66,0.0,27.66,paid,FR,instagram
#3532,2025-07-07 19:31:18,CUST-00112,tom.mueller306@example.com,Organic Cotton Tote,Navy,2,14.76,0.0,29.52,paid,FR,instagram
#1944,2025-07-07 19:53:27,CUST-01172,anna.hartmann817@example.com,Aurora Ceramic Mug,White / 350ml,1,17.84,0.0,17.84,paid,DE,online_store
#3907,2025-07-08 10:18:14,CUST-00017,nina.wolf512@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.7,3.96,19.74,paid,US,online_store
#2945,2025-07-08 12:50:20,CUST-00007,max.richter748@example.com,Organic Cotton Tote,Navy,1,15.25,0.0,15.25,paid,US,online_store
#2526,2025-07-08 16:12:09,CUST-00219,laura.neumann405@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.08,1.95,16.13,paid,DE,online_store
#2526,2025-07-08 16:12:09,CUST-00219,laura.neumann405@example.com,Botanical Print A3,Olive,1,28.34,4.39,23.95,paid,DE,online_store
#2503,2025-07-08 17:29:27,CUST-01106,tom.schwarz19@example.com,Walnut Serving Board,Large,1,52.4,0.0,52.4,paid,US,online_store
#2759,2025-07-08 21:32:27,CUST-00705,emma.braun169@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.41,5.75,17.66,paid,GB,online_store
#1342,2025-07-09 12:23:27,CUST-01051,anna.weber675@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.78,0.0,17.78,paid,DE,draft_order
#4515,2025-07-09 13:25:29,CUST-00474,laura.koch339@example.com,Stoneware Dinner Plate Set,Set of 4,1,98.2,10.85,87.35,paid,GB,pos
#1384,2025-07-09 15:11:40,CUST-00284,nina.wolf643@example.com,Linen Throw Blanket,Charcoal,1,79.27,9.63,69.64,paid,DE,online_store
#3463,2025-07-09 15:57:28,CUST-00628,clara.weber31@example.com,Organic Cotton Tote,Navy,2,15.04,0.0,30.08,refunded,DE,online_store
#4448,2025-07-09 18:46:01,CUST-00843,felix.braun536@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.59,0.0,17.59,paid,DE,draft_order
#1975,2025-07-09 23:38:21,CUST-00334,paul.krueger491@example.com,Linen Throw Blanket,Natural,1,80.07,0.0,80.07,paid,GB,pos
#1525,2025-07-10 11:14:28,CUST-00291,noah.wolf87@example.com,Organic Cotton Tote,Navy,1,15.25,0.0,15.25,refunded,US,pos
#1525,2025-07-10 11:14:28,CUST-00291,noah.wolf87@example.com,Organic Cotton Tote,Cream,1,15.44,0.0,15.44,refunded,US,pos
#3557,2025-07-10 11:15:23,CUST-01117,emma.wolf424@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.81,0.0,17.81,PAID,CH,online_store
#2906,2025-07-10 11:17:57,CUST-00221,clara.schwarz963@example.com,Soy Wax Candle — Cedar,Single,1,23.81,0.0,23.81,paid,US,online_store
#2906,2025-07-10 11:17:57,CUST-00221,clara.schwarz963@example.com,Soy Wax Candle — Cedar,Single,1,23.81,0.0,23.81,paid,US,online_store
#3800,2025-07-10 11:58:02,CUST-00302,emma.neumann974@example.com,Aurora Ceramic Mug,White / 350ml,1,17.92,0.0,17.92,paid,DE,online_store
#1024,2025-07-10 12:09:56,CUST-01546,marie.wolf752@example.com,Walnut Serving Board,Small,3,53.17,0.0,159.51,paid,AT,instagram
#3402,2025-07-10 14:20:24,CUST-00710,liam.neumann90@example.com,Merino Wool Beanie,Black,2,31.63,0.0,63.26,paid,DE,instagram
#3402,2025-07-10 14:20:24,CUST-00710,liam.neumann90@example.com,Linen Throw Blanket,Natural,1,80.58,0.0,80.58,paid,DE,instagram
#3402,2025-07-10 14:20:24,CUST-00710,liam.neumann90@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.93,0.0,23.93,paid,DE,instagram
#1923,2025-07-10 18:06:47,CUST-00671,luis.mueller801@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.44,0.0,18.44,paid,FR,instagram
#3827,2025-07-10 20:48:36,CUST-00731,erik.schwarz911@example.com,Linen Throw Blanket,Rust,1,76.75,0.0,76.75,paid,NL,instagram
#1001,2025-07-10 20:58:56,CUST-00023,julia.richter882@example.com,Stoneware Dinner Plate Set,Set of 6,1,96.39,0.0,96.39,paid,AT,online_store
#2278,2025-07-10 22:21:26,CUST-01649,anna.fischer681@example.com,Soy Wax Candle — Cedar,Single,1,23.37,0.0,23.37,paid,GB,online_store
#2278,2025-07-10 22:21:26,CUST-01649,anna.fischer681@example.com,Walnut Serving Board,Small,1,53.42,0.0,53.42,paid,GB,online_store
#1735,2025-07-10 23:36:38,CUST-01163,nina.neumann630@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.52,0.0,18.52,paid,GB,online_store
#2378,2025-07-11 11:15:40,CUST-01510,nina.koch24@example.com,Recycled Glass Vase,Amber,1,42.18,0.0,42.18,paid,AT,instagram
#2378,2025-07-11 11:15:40,CUST-01510,nina.koch24@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.01,0.0,18.01,paid,AT,instagram
#1476,2025-07-11 15:24:08,CUST-00001,noah.mueller251@example.com,Organic Cotton Tote,Navy,1,15.42,0.0,15.42,paid,DE,online_store
#1476,2025-07-11 15:24:08,CUST-00001,noah.mueller251@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.11,0.0,24.11,paid,DE,online_store
#2973,2025-07-11 20:10:33,CUST-01155,erik.becker768@example.com,Organic Cotton Tote,Navy,1,14.94,0.0,14.94,paid,GB,pos
#2973,2025-07-11 20:10:33,CUST-01155,erik.becker768@example.com,Soy Wax Candle — Cedar,Single,1,24.16,0.0,24.16,paid,GB,pos
#1710,2025-07-12 13:57:18,CUST-00313,erik.wagner54@example.com,Recycled Glass Vase,Smoke,1,43.05,0.0,43.05,paid,GB,pos
#1710,2025-07-12 13:57:18,CUST-00313,erik.wagner54@example.com,Merino Wool Beanie,Forest,1,31.82,0.0,31.82,paid,GB,pos
#2050,2025-07-12 15:36:28,CUST-00404,julia.schwarz698@example.com,Linen Throw Blanket,Rust,1,80.28,0.0,80.28,paid,DE,online_store
#2217,2025-07-12 17:55:22,CUST-01441,tom.mueller392@example.com,Aurora Ceramic Mug,Sage / 350ml,3,18.03,5.73,48.36,paid,GB,online_store
#1119,2025-07-12 17:58:41,CUST-01614,julia.klein908@example.com,Walnut Serving Board,Small,1,52.45,0.0,52.45,paid,GB,online_store
#4470,2025-07-12 23:41:19,CUST-00014,laura.richter656@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.79,0.0,17.79,paid,GB,online_store
#4470,2025-07-12 23:41:19,CUST-00014,laura.richter656@example.com,Merino Wool Beanie,Oat,2,31.49,0.0,62.98,paid,GB,online_store
#4470,2025-07-12 23:41:19,CUST-00014,laura.richter656@example.com,Merino Wool Beanie,Forest,1,31.62,0.0,31.62,paid,GB,online_store
#1056,2025-07-13 08:08:45,CUST-00756,liam.schwarz698@example.com,Recycled Glass Vase,Smoke,1,43.07,0.0,43.07,paid,DE,online_store
#2613,2025-07-13 14:46:36,CUST-00179,mia.koch935@example.com,Linen Throw Blanket,Natural,1,77.02,0.0,77.02,paid,DE,draft_order
#1203,2025-07-13 15:53:01,CUST-01546,marie.wolf752@example.com,Walnut Serving Board,Large,1,53.8,0.0,53.8,paid,AT,online_store
#1203,2025-07-13 15:53:01,CUST-01546,marie.wolf752@example.com,Linen Throw Blanket,Charcoal,1,80.15,0.0,80.15,paid,AT,online_store
#1722,2025-07-13 16:24:45,CUST-00698,liam.schwarz430@example.com,Organic Cotton Tote,Cream,1,15.35,0.0,15.35,paid,CH,online_store
#1722,2025-07-13 16:24:45,CUST-00698,liam.schwarz430@example.com,Brass Pour-Over Stand,Standard,1,68.29,0.0,68.29,paid,CH,online_store
